CBSA_CODE,YEAR,unemployment_rate,unemployment_yoy,unemployment_vs_national
16460,2010,10.975,-0.75,1.3667
16460,2011,10.0917,-0.8833,1.1584
16460,2012,9.8583,-0.2334,1.7833
16460,2013,10.0167,0.1584,2.6584
16460,2014,7.5833,-2.4334,1.425
16460,2015,6.7083,-0.875,1.4333
16460,2016,6.3917,-0.3166,1.5167
16460,2017,5.3,-1.0917,0.9417
16460,2018,5.0667,-0.2333,1.175
16460,2019,4.4083,-0.6584,0.7333
16460,2020,9.1333,4.725,1.0333
16460,2021,6.0,-3.1333,0.65
16460,2022,4.8667,-1.1333,1.2167
16460,2023,4.9833,0.1166,1.3583
16460,2024,4.9167,-0.0666,0.8917
16460,2025,4.6364,-0.2803,0.3728
16500,2009,13.0167,,3.7334
16500,2010,12.2917,-0.725,2.6834
16500,2011,12.525,0.2333,3.5917
16500,2012,12.3333,-0.1917,4.2583
16500,2013,10.1917,-2.1416,2.8334
16500,2014,8.8,-1.3917,2.6417
16500,2015,8.4917,-0.3083,3.2167
16500,2016,7.8917,-0.6,3.0167
16500,2017,6.7333,-1.1584,2.375
16500,2018,6.5583,-0.175,2.6666
16500,2019,6.4833,-0.075,2.8083
16500,2020,9.2667,2.7834,1.1667
16500,2021,6.0833,-3.1834,0.7333
16500,2022,5.3083,-0.775,1.6583
16500,2023,5.275,-0.0333,1.65
16500,2024,5.825,0.55,1.8
16500,2025,5.6182,-0.2068,1.3546
16540,2009,8.05,,-1.2333
16540,2010,8.2083,0.1583,-1.4
16540,2011,7.1333,-1.075,-1.8
16540,2012,6.7833,-0.35,-1.2917
16540,2013,6.325,-0.4583,-1.0333
16540,2014,5.5167,-0.8083,-0.6416
16540,2015,5.0667,-0.45,-0.2083
16540,2016,5.1333,0.0666,0.2583
16540,2017,4.5583,-0.575,0.2
16540,2018,3.825,-0.7333,-0.0667
16540,2019,3.7917,-0.0333,0.1167
16540,2020,7.45,3.6583,-0.65
16540,2021,4.8333,-2.6167,-0.5167
16540,2022,3.525,-1.3083,-0.125
16540,2023,3.1333,-0.3917,-0.4917
16540,2024,3.1,-0.0333,-0.925
16540,2025,3.6273,0.5273,-0.6363
16580,2009,8.25,,-1.0333
16580,2010,8.2917,0.0417,-1.3166
16580,2011,7.6167,-0.675,-1.3166
16580,2012,7.1,-0.5167,-0.975
16580,2013,7.1667,0.0667,-0.1916
16580,2014,5.7583,-1.4084,-0.4
16580,2015,5.0083,-0.75,-0.2667
16580,2016,5.025,0.0167,0.15
16580,2017,4.3083,-0.7167,-0.05
16580,2018,4.4167,0.1084,0.525
16580,2019,3.7,-0.7167,0.025
16580,2020,6.4667,2.7667,-1.6333
16580,2021,4.9167,-1.55,-0.4333
16580,2022,3.9,-1.0167,0.25
16580,2023,4.2083,0.3083,0.5833
16580,2024,4.2083,0.0,0.1833
16580,2025,3.8909,-0.3174,-0.3727
16620,2009,6.75,,-2.5333
16620,2010,7.5333,0.7833,-2.075
16620,2011,7.0667,-0.4666,-1.8666
16620,2012,6.825,-0.2417,-1.25
16620,2013,6.3583,-0.4667,-1.0
16620,2014,6.2083,-0.15,0.05
16620,2015,6.3083,0.1,1.0333
16620,2016,6.15,-0.1583,1.275
16620,2017,5.3917,-0.7583,1.0334
16620,2018,5.325,-0.0667,1.4333
16620,2019,4.8833,-0.4417,1.2083
16620,2020,9.1417,4.2584,1.0417
16620,2021,5.475,-3.6667,0.125
16620,2022,3.8667,-1.6083,0.2167
16620,2023,3.7167,-0.15,0.0917
16620,2024,3.9917,0.275,-0.0333
16620,2025,4.1273,0.1356,-0.1363
16660,2009,8.9167,,-0.3666
16660,2010,9.9333,1.0166,0.325
16660,2011,9.5167,-0.4166,0.5834
16660,2012,8.8417,-0.675,0.7667
16660,2013,8.775,-0.0667,1.4167
16660,2014,6.7583,-2.0167,0.6
16660,2015,6.0083,-0.75,0.7333
16660,2016,5.4833,-0.525,0.6083
16660,2017,4.3333,-1.15,-0.025
16660,2018,4.5083,0.175,0.6166
16660,2019,3.6667,-0.8416,-0.0083
16660,2020,7.0583,3.3916,-1.0417
16660,2021,4.9417,-2.1166,-0.4083
16660,2022,4.0667,-0.875,0.4167
16660,2023,4.025,-0.0417,0.4
16660,2024,3.9667,-0.0583,-0.0583
16660,2025,3.7909,-0.1758,-0.4727
16700,2009,9.125,,-0.1583
16700,2010,9.1917,0.0667,-0.4166
16700,2011,8.6,-0.5917,-0.3333
16700,2012,7.4583,-1.1417,-0.6167
16700,2013,6.1667,-1.2916,-1.1916
16700,2014,5.3583,-0.8084,-0.8
16700,2015,5.0917,-0.2666,-0.1833
16700,2016,4.1833,-0.9084,-0.6917
16700,2017,3.55,-0.6333,-0.8083
16700,2018,2.8167,-0.7333,-1.075
16700,2019,2.3,-0.5167,-1.375
16700,2020,5.8417,3.5417,-2.2583
16700,2021,3.5167,-2.325,-1.8333
16700,2022,2.825,-0.6917,-0.825
16700,2023,2.5417,-0.2833,-1.0833
16700,2024,3.5083,0.9666,-0.5167
16700,2025,3.7636,0.2553,-0.5
16740,2009,12.0667,,2.7834
16740,2010,11.7167,-0.35,2.1084
16740,2011,10.7083,-1.0084,1.775
16740,2012,9.5083,-1.2,1.4333
16740,2013,7.675,-1.8333,0.3167
16740,2014,6.0083,-1.6667,-0.15
16740,2015,5.4167,-0.5916,0.1417
16740,2016,4.825,-0.5917,-0.05
16740,2017,4.3167,-0.5083,-0.0416
16740,2018,3.775,-0.5417,-0.1167
16740,2019,3.575,-0.2,-0.1
16740,2020,7.225,3.65,-0.875
16740,2021,4.7167,-2.5083,-0.6333
16740,2022,3.525,-1.1917,-0.125
16740,2023,3.3417,-0.1833,-0.2833
16740,2024,3.6333,0.2916,-0.3917
16740,2025,3.8182,0.1849,-0.4454
16820,2009,5.725,,-3.5583
16820,2010,5.925,0.2,-3.6833
16820,2011,5.45,-0.475,-3.4833
16820,2012,5.075,-0.375,-3.0
16820,2013,4.6917,-0.3833,-2.6666
16820,2014,4.3333,-0.3584,-1.825
16820,2015,3.75,-0.5833,-1.525
16820,2016,3.5,-0.25,-1.375
16820,2017,3.1917,-0.3083,-1.1666
16820,2018,2.6833,-0.5084,-1.2084
16820,2019,2.4417,-0.2416,-1.2333
16820,2020,5.9583,3.5166,-2.1417
16820,2021,3.35,-2.6083,-2.0
16820,2022,2.4917,-0.8583,-1.1583
16820,2023,2.4583,-0.0334,-1.1667
16820,2024,2.5333,0.075,-1.4917
16820,2025,3.0727,0.5394,-1.1909
16860,2009,9.4167,,0.1334
16860,2010,8.9083,-0.5084,-0.7
16860,2011,8.2417,-0.6666,-0.6916
16860,2012,7.4167,-0.825,-0.6583
16860,2013,7.2667,-0.15,-0.0916
16860,2014,6.4,-0.8667,0.2417
16860,2015,5.45,-0.95,0.175
16860,2016,4.8667,-0.5833,-0.0083
16860,2017,3.925,-0.9417,-0.4333
16860,2018,3.5083,-0.4167,-0.3834
16860,2019,3.3,-0.2083,-0.375
16860,2020,6.525,3.225,-1.575
16860,2021,3.9167,-2.6083,-1.4333
16860,2022,3.25,-0.6667,-0.4
16860,2023,3.05,-0.2,-0.575
16860,2024,3.1833,0.1333,-0.8417
16860,2025,3.3636,0.1803,-0.9
16940,2009,6.4417,,-2.8416
16940,2010,7.1333,0.6916,-2.475
16940,2011,6.5,-0.6333,-2.4333
16940,2012,5.9,-0.6,-2.175
16940,2013,4.8167,-1.0833,-2.5416
16940,2014,4.55,-0.2667,-1.6083
16940,2015,3.9417,-0.6083,-1.3333
16940,2016,4.1167,0.175,-0.7583
16940,2017,3.825,-0.2917,-0.5333
16940,2018,3.9167,0.0917,0.025
16940,2019,3.5667,-0.35,-0.1083
16940,2020,5.175,1.6083,-2.925
16940,2021,4.1167,-1.0583,-1.2333
16940,2022,3.4667,-0.65,-0.1833
16940,2023,3.0,-0.4667,-0.625
16940,2024,3.4,0.4,-0.625
16940,2025,3.4455,0.0455,-0.8181
16980,2009,9.9417,,0.6584
16980,2010,10.5417,0.6,0.9334
16980,2011,10.0333,-0.5084,1.1
16980,2012,9.1667,-0.8666,1.0917
16980,2013,9.1583,-0.0084,1.8
16980,2014,7.2333,-1.925,1.075
16980,2015,6.0083,-1.225,0.7333
16980,2016,5.8667,-0.1416,0.9917
16980,2017,4.9,-0.9667,0.5417
16980,2018,4.1417,-0.7583,0.25
16980,2019,3.8583,-0.2834,0.1833
16980,2020,9.8167,5.9584,1.7167
16980,2021,6.225,-3.5917,0.875
16980,2022,4.6083,-1.6167,0.9583
16980,2023,4.3833,-0.225,0.7583
16980,2024,5.1417,0.7584,1.1167
16980,2025,4.7727,-0.369,0.5091
17020,2009,12.7083,,3.425
17020,2010,14.025,1.3167,4.4167
17020,2011,13.675,-0.35,4.7417
17020,2012,12.2083,-1.4667,4.1333
17020,2013,10.4,-1.8083,3.0417
17020,2014,8.7417,-1.6583,2.5834
17020,2015,7.2167,-1.525,1.9417
17020,2016,6.7417,-0.475,1.8667
17020,2017,5.9167,-0.825,1.5584
17020,2018,5.1333,-0.7834,1.2416
17020,2019,5.2083,0.075,1.5333
17020,2020,9.5167,4.3084,1.4167
17020,2021,6.9417,-2.575,1.5917
17020,2022,4.5667,-2.375,0.9167
17020,2023,5.1917,0.625,1.5667
17020,2024,5.925,0.7333,1.9
17020,2025,6.0727,0.1477,1.8091
17060,2009,12.3333,,3.05
17060,2010,11.7083,-0.625,2.1
17060,2011,9.9,-1.8083,0.9667
17060,2012,8.4167,-1.4833,0.3417
17060,2013,8.625,0.2083,1.2667
17060,2014,6.4083,-2.2167,0.25
17060,2015,5.425,-0.9833,0.15
17060,2016,5.9917,0.5667,1.1167
17060,2017,5.475,-0.5167,1.1167
17060,2018,4.85,-0.625,0.9583
17060,2019,4.5583,-0.2917,0.8833
17060,2020,8.625,4.0667,0.525
17060,2021,5.4083,-3.2167,0.0583
17060,2022,4.1333,-1.275,0.4833
17060,2023,3.8167,-0.3166,0.1917
17060,2024,4.5667,0.75,0.5417
17060,2025,5.8091,1.2424,1.5455
17140,2009,9.6167,,0.3334
17140,2010,9.775,0.1583,0.1667
17140,2011,8.8333,-0.9417,-0.1
17140,2012,7.45,-1.3833,-0.625
17140,2013,7.225,-0.225,-0.1333
17140,2014,5.5333,-1.6917,-0.625
17140,2015,4.5417,-0.9916,-0.7333
17140,2016,4.375,-0.1667,-0.5
17140,2017,4.25,-0.125,-0.1083
17140,2018,3.9167,-0.3333,0.025
17140,2019,3.6833,-0.2334,0.0083
17140,2020,7.025,3.3417,-1.075
17140,2021,4.5083,-2.5167,-0.8417
17140,2022,3.5083,-1.0,-0.1417
17140,2023,3.4667,-0.0416,-0.1583
17140,2024,4.2167,0.75,0.1917
17140,2025,4.5273,0.3106,0.2637
17220,2009,6.8917,,-2.3916
17220,2010,7.4167,0.525,-2.1916
17220,2011,6.8917,-0.525,-2.0416
17220,2012,6.3,-0.5917,-1.775
17220,2013,5.5083,-0.7917,-1.85
17220,2014,5.25,-0.2583,-0.9083
17220,2015,5.9917,0.7417,0.7167
17220,2016,6.1167,0.125,1.2417
17220,2017,5.2,-0.9167,0.8417
17220,2018,4.7917,-0.4083,0.9
17220,2019,4.9333,0.1416,1.2583
17220,2020,8.3083,3.375,0.2083
17220,2021,5.125,-3.1833,-0.225
17220,2022,3.85,-1.275,0.2
17220,2023,3.5667,-0.2833,-0.0583
17220,2024,3.8333,0.2666,-0.1917
17220,2025,3.7364,-0.0969,-0.5272
17260,2009,11.8083,,2.525
17260,2010,13.4,1.5917,3.7917
17260,2011,13.575,0.175,4.6417
17260,2012,12.3333,-1.2417,4.2583
17260,2013,12.8417,0.5084,5.4834
17260,2014,11.875,-0.9667,5.7167
17260,2015,10.1667,-1.7083,4.8917
17260,2016,9.2417,-0.925,4.3667
17260,2017,7.9083,-1.3334,3.55
17260,2018,7.4667,-0.4416,3.575
17260,2019,7.9833,0.5166,4.3083
17260,2020,12.675,4.6917,4.575
17260,2021,8.55,-4.125,3.2
17260,2022,5.4583,-3.0917,1.8083
17260,2023,4.8417,-0.6166,1.2167
17260,2024,5.4417,0.6,1.4167
17260,2025,7.1273,1.6856,2.8637
17300,2009,10.4,,1.1167
17300,2010,9.925,-0.475,0.3167
17300,2011,9.45,-0.475,0.5167
17300,2012,8.3333,-1.1167,0.2583
17300,2013,8.1,-0.2333,0.7417
17300,2014,6.9667,-1.1333,0.8084
17300,2015,5.95,-1.0167,0.675
17300,2016,5.125,-0.825,0.25
17300,2017,4.3917,-0.7333,0.0334
17300,2018,3.975,-0.4167,0.0833
17300,2019,3.9,-0.075,0.225
17300,2020,7.125,3.225,-0.975
17300,2021,4.6,-2.525,-0.75
17300,2022,3.8333,-0.7667,0.1833
17300,2023,3.8583,0.025,0.2333
17300,2024,4.1167,0.2584,0.0917
17300,2025,4.1636,0.0469,-0.1
17340,2009,15.5083,,6.225
17340,2010,15.225,-0.2833,5.6167
17340,2011,14.55,-0.675,5.6167
17340,2012,12.8333,-1.7167,4.7583
17340,2013,11.0167,-1.8166,3.6584
17340,2014,9.05,-1.9667,2.8917
17340,2015,7.625,-1.425,2.35
17340,2016,7.8333,0.2083,2.9583
17340,2017,6.775,-1.0583,2.4167
17340,2018,6.1583,-0.6167,2.2666
17340,2019,5.975,-0.1833,2.3
17340,2020,11.1917,5.2167,3.0917
17340,2021,8.85,-2.3417,3.5
17340,2022,5.9083,-2.9417,2.2583
17340,2023,6.6833,0.775,3.0583
17340,2024,7.025,0.3417,3.0
17340,2025,7.3182,0.2932,3.0546
17380,2009,10.3417,,1.0584
17380,2010,11.1333,0.7916,1.525
17380,2011,10.9083,-0.225,1.975
17380,2012,10.3917,-0.5166,2.3167
17380,2013,10.6333,0.2416,3.275
17380,2014,9.6417,-0.9916,3.4834
17380,2015,7.9417,-1.7,2.6667
17380,2016,7.825,-0.1167,2.95
17380,2017,6.9,-0.925,2.5417
17380,2018,6.6333,-0.2667,2.7416
17380,2019,7.5917,0.9584,3.9167
17380,2020,9.1417,1.55,1.0417
17380,2021,7.0833,-2.0584,1.7333
17380,2022,4.85,-2.2333,1.2
17380,2023,3.6583,-1.1917,0.0333
17380,2024,3.775,0.1167,-0.25
17380,2025,4.8455,1.0705,0.5819
17410,2009,7.8667,,-1.4166
17410,2010,8.1583,0.2916,-1.45
17410,2011,7.275,-0.8833,-1.6583
17410,2012,6.575,-0.7,-1.5
17410,2013,6.7917,0.2167,-0.5666
17410,2014,6.075,-0.7167,-0.0833
17410,2015,5.0833,-0.9917,-0.1917
17410,2016,5.4,0.3167,0.525
17410,2017,5.5333,0.1333,1.175
17410,2018,4.6583,-0.875,0.7666
17410,2019,4.0667,-0.5916,0.3917
17410,2020,9.725,5.6583,1.625
17410,2021,5.7833,-3.9417,0.4333
17410,2022,4.4917,-1.2916,0.8417
17410,2023,3.675,-0.8167,0.05
17410,2024,3.7917,0.1167,-0.2333
17410,2025,4.0545,0.2628,-0.2091
17420,2009,9.825,,0.5417
17420,2010,9.7833,-0.0417,0.175
17420,2011,9.2833,-0.5,0.35
17420,2012,7.775,-1.5083,-0.3
17420,2013,7.2917,-0.4833,-0.0666
17420,2014,6.2667,-1.025,0.1084
17420,2015,5.3417,-0.925,0.0667
17420,2016,4.6,-0.7417,-0.275
17420,2017,3.7917,-0.8083,-0.5666
17420,2018,3.6667,-0.125,-0.225
17420,2019,3.4917,-0.175,-0.1833
17420,2020,6.6333,3.1416,-1.4667
17420,2021,4.3167,-2.3166,-1.0333
17420,2022,3.6333,-0.6834,-0.0167
17420,2023,3.5417,-0.0916,-0.0833
17420,2024,3.7167,0.175,-0.3083
17420,2025,3.8364,0.1197,-0.4272
17500,2009,12.9917,,3.7084
17500,2010,13.1417,0.15,3.5334
17500,2011,13.0583,-0.0834,4.125
17500,2012,11.9583,-1.1,3.8833
17500,2013,11.3667,-0.5916,4.0084
17500,2014,10.9083,-0.4584,4.75
17500,2015,9.9333,-0.975,4.6583
17500,2016,6.9083,-3.025,2.0333
17500,2017,5.95,-0.9583,1.5917
17500,2018,4.8333,-1.1167,0.9416
17500,2019,4.7333,-0.1,1.0583
17500,2020,6.925,2.1917,-1.175
17500,2021,4.975,-1.95,-0.375
17500,2022,3.7417,-1.2333,0.0917
17500,2023,3.75,0.0083,0.125
17500,2024,4.05,0.3,0.025
17500,2025,4.6636,0.6136,0.4
17540,2009,7.3417,,-1.9416
17540,2010,7.125,-0.2167,-2.4833
17540,2011,6.6917,-0.4333,-2.2416
17540,2012,6.125,-0.5667,-1.95
17540,2013,5.7583,-0.3667,-1.6
17540,2014,5.2667,-0.4916,-0.8916
17540,2015,4.9833,-0.2834,-0.2917
17540,2016,4.8667,-0.1166,-0.0083
17540,2017,4.0167,-0.85,-0.3416
17540,2018,3.2833,-0.7334,-0.6084
17540,2019,3.65,0.3667,-0.025
17540,2020,6.625,2.975,-1.475
17540,2021,4.8583,-1.7667,-0.4917
17540,2022,3.5667,-1.2916,-0.0833
17540,2023,3.6833,0.1166,0.0583
17540,2024,3.8917,0.2084,-0.1333
17540,2025,4.6818,0.7901,0.4182
17580,2009,4.3167,,-4.9666
17580,2010,5.4167,1.1,-4.1916
17580,2011,5.0333,-0.3834,-3.9
17580,2012,5.0,-0.0333,-3.075
17580,2013,5.2333,0.2333,-2.125
17580,2014,5.0917,-0.1416,-1.0666
17580,2015,5.0833,-0.0084,-0.1917
17580,2016,5.4083,0.325,0.5333
17580,2017,4.975,-0.4333,0.6167
17580,2018,4.2083,-0.7667,0.3166
17580,2019,4.4083,0.2,0.7333
17580,2020,5.5,1.0917,-2.6
17580,2021,5.5333,0.0333,0.1833
17580,2022,3.4833,-2.05,-0.1667
17580,2023,3.0667,-0.4166,-0.5583
17580,2024,3.4917,0.425,-0.5333
17580,2025,3.5636,0.0719,-0.7
17660,2009,10.45,,1.1667
17660,2010,11.1333,0.6833,1.525
17660,2011,10.2833,-0.85,1.35
17660,2012,9.125,-1.1583,1.05
17660,2013,8.2417,-0.8833,0.8834
17660,2014,5.325,-2.9167,-0.8333
17660,2015,4.7583,-0.5667,-0.5167
17660,2016,4.5083,-0.25,-0.3667
17660,2017,3.8333,-0.675,-0.525
17660,2018,3.4833,-0.35,-0.4084
17660,2019,3.5083,0.025,-0.1667
17660,2020,7.1167,3.6084,-0.9833
17660,2021,4.2917,-2.825,-1.0583
17660,2022,3.4583,-0.8334,-0.1917
17660,2023,3.75,0.2917,0.125
17660,2024,4.3917,0.6417,0.3667
17660,2025,4.4727,0.081,0.2091
17740,2009,14.2917,,5.0084
17740,2010,12.7917,-1.5,3.1834
17740,2011,10.2,-2.5917,1.2667
17740,2012,8.8,-1.4,0.725
17740,2013,8.3917,-0.4083,1.0334
17740,2014,6.6333,-1.7584,0.475
17740,2015,5.0833,-1.55,-0.1917
17740,2016,4.85,-0.2333,-0.025
17740,2017,4.5083,-0.3417,0.15
17740,2018,3.6833,-0.825,-0.2084
17740,2019,3.9083,0.225,0.2333
17740,2020,7.8583,3.95,-0.2417
17740,2021,4.5917,-3.2666,-0.7583
17740,2022,3.8583,-0.7334,0.2083
17740,2023,3.8,-0.0583,0.175
17740,2024,4.1417,0.3417,0.1167
17740,2025,4.7818,0.6401,0.5182
17780,2009,5.75,,-3.5333
17780,2010,6.675,0.925,-2.9333
17780,2011,6.5667,-0.1083,-2.3666
17780,2012,5.5,-1.0667,-2.575
17780,2013,5.175,-0.325,-2.1833
17780,2014,4.1833,-0.9917,-1.975
17780,2015,3.4917,-0.6916,-1.7833
17780,2016,3.8417,0.35,-1.0333
17780,2017,3.5167,-0.325,-0.8416
17780,2018,3.225,-0.2917,-0.6667
17780,2019,2.9917,-0.2333,-0.6833
17780,2020,5.7667,2.775,-2.3333
17780,2021,4.4667,-1.3,-0.8833
17780,2022,3.4167,-1.05,-0.2333
17780,2023,3.4417,0.025,-0.1833
17780,2024,3.45,0.0083,-0.575
17780,2025,3.5182,0.0682,-0.7454
17820,2009,8.575,,-0.7083
17820,2010,9.775,1.2,0.1667
17820,2011,9.425,-0.35,0.4917
17820,2012,8.95,-0.475,0.875
17820,2013,7.75,-1.2,0.3917
17820,2014,5.9417,-1.8083,-0.2166
17820,2015,4.3833,-1.5584,-0.8917
17820,2016,3.4917,-0.8916,-1.3833
17820,2017,2.95,-0.5417,-1.4083
17820,2018,3.55,0.6,-0.3417
17820,2019,3.0833,-0.4667,-0.5917
17820,2020,6.625,3.5417,-1.475
17820,2021,5.5833,-1.0417,0.2333
17820,2022,3.2333,-2.35,-0.4167
17820,2023,3.3667,0.1334,-0.2583
17820,2024,4.275,0.9083,0.25
17820,2025,4.3091,0.0341,0.0455
17860,2009,6.5167,,-2.7666
17860,2010,6.7,0.1833,-2.9083
17860,2011,6.15,-0.55,-2.7833
17860,2012,4.9333,-1.2167,-3.1417
17860,2013,4.8083,-0.125,-2.55
17860,2014,4.3917,-0.4166,-1.7666
17860,2015,3.825,-0.5667,-1.45
17860,2016,3.475,-0.35,-1.4
17860,2017,2.7583,-0.7167,-1.6
17860,2018,2.3667,-0.3916,-1.525
17860,2019,2.475,0.1083,-1.2
17860,2020,4.3833,1.9083,-3.7167
17860,2021,2.9167,-1.4666,-2.4333
17860,2022,2.1167,-0.8,-1.5333
17860,2023,2.6583,0.5416,-0.9667
17860,2024,3.1583,0.5,-0.8667
17860,2025,3.5273,0.369,-0.7363
17900,2009,8.875,,-0.4083
17900,2010,9.275,0.4,-0.3333
17900,2011,8.9333,-0.3417,0.0
17900,2012,7.875,-1.0583,-0.2
17900,2013,6.5167,-1.3583,-0.8416
17900,2014,5.6167,-0.9,-0.5416
17900,2015,5.4083,-0.2084,0.1333
17900,2016,4.6083,-0.8,-0.2667
17900,2017,4.0917,-0.5166,-0.2666
17900,2018,3.2833,-0.8084,-0.6084
17900,2019,2.625,-0.6583,-1.05
17900,2020,5.2083,2.5833,-2.8917
17900,2021,3.6667,-1.5416,-1.6833
17900,2022,3.075,-0.5917,-0.575
17900,2023,2.875,-0.2,-0.75
17900,2024,4.0333,1.1583,0.0083
17900,2025,4.2818,0.2485,0.0182
17980,2009,9.325,,0.0417
17980,2010,9.8667,0.5417,0.2584
17980,2011,9.65,-0.2167,0.7167
17980,2012,9.25,-0.4,1.175
17980,2013,8.6,-0.65,1.2417
17980,2014,7.775,-0.825,1.6167
17980,2015,7.0333,-0.7417,1.7583
17980,2016,6.25,-0.7833,1.375
17980,2017,5.375,-0.875,1.0167
17980,2018,4.6333,-0.7417,0.7416
17980,2019,4.175,-0.4583,0.5
17980,2020,6.7167,2.5417,-1.3833
17980,2021,4.325,-2.3917,-1.025
17980,2022,3.6333,-0.6917,-0.0167
17980,2023,3.6583,0.025,0.0333
17980,2024,4.0083,0.35,-0.0167
17980,2025,4.0273,0.019,-0.2363
18020,2009,9.4667,,0.1834
18020,2010,9.2083,-0.2584,-0.4
18020,2011,7.4417,-1.7666,-1.4916
18020,2012,6.2917,-1.15,-1.7833
18020,2013,5.875,-0.4167,-1.4833
18020,2014,4.375,-1.5,-1.7833
18020,2015,3.6,-0.775,-1.675
18020,2016,3.7,0.1,-1.175
18020,2017,2.9917,-0.7083,-1.3666
18020,2018,2.875,-0.1167,-1.0167
18020,2019,2.75,-0.125,-0.925
18020,2020,7.4667,4.7167,-0.6333
18020,2021,3.45,-4.0167,-1.9
18020,2022,2.6833,-0.7667,-0.9667
18020,2023,3.1833,0.5,-0.4417
18020,2024,4.05,0.8667,0.025
18020,2025,3.5,-0.55,-0.7636
18060,2009,11.35,,2.0667
18060,2010,12.15,0.8,2.5417
18060,2011,10.85,-1.3,1.9167
18060,2012,9.4667,-1.3833,1.3917
18060,2013,9.7917,0.325,2.4334
18060,2014,9.3417,-0.45,3.1834
18060,2015,7.4583,-1.8834,2.1833
18060,2016,6.5167,-0.9416,1.6417
18060,2017,5.7083,-0.8084,1.35
18060,2018,5.2167,-0.4916,1.325
18060,2019,5.5333,0.3166,1.8583
18060,2020,8.55,3.0167,0.45
18060,2021,6.025,-2.525,0.675
18060,2022,4.125,-1.9,0.475
18060,2023,3.2833,-0.8417,-0.3417
18060,2024,3.3583,0.075,-0.6667
18060,2025,4.1727,0.8144,-0.0909
18100,2009,3.9917,,-5.2916
18100,2010,4.1833,0.1916,-5.425
18100,2011,4.075,-0.1083,-4.8583
18100,2012,3.5583,-0.5167,-4.5167
18100,2013,3.4333,-0.125,-3.925
18100,2014,2.9417,-0.4916,-3.2166
18100,2015,2.8917,-0.05,-2.3833
18100,2016,3.475,0.5833,-1.4
18100,2017,2.85,-0.625,-1.5083
18100,2018,2.725,-0.125,-1.1667
18100,2019,2.9833,0.2583,-0.6917
18100,2020,3.6083,0.625,-4.4917
18100,2021,2.275,-1.3333,-3.075
18100,2022,1.9917,-0.2833,-1.6583
18100,2023,2.0167,0.025,-1.6083
18100,2024,2.3667,0.35,-1.6583
18100,2025,2.7455,0.3788,-1.5181
18140,2009,8.8083,,-0.475
18140,2010,8.8583,0.05,-0.75
18140,2011,7.8,-1.0583,-1.1333
18140,2012,6.475,-1.325,-1.6
18140,2013,6.4583,-0.0167,-0.9
18140,2014,4.9583,-1.5,-1.2
18140,2015,4.2167,-0.7416,-1.0583
18140,2016,4.2167,0.0,-0.6583
18140,2017,4.0667,-0.15,-0.2916
18140,2018,3.8333,-0.2334,-0.0584
18140,2019,3.575,-0.2583,-0.1
18140,2020,7.1083,3.5333,-0.9917
18140,2021,4.7917,-2.3166,-0.5583
18140,2022,3.4333,-1.3584,-0.2167
18140,2023,3.275,-0.1583,-0.35
18140,2024,3.9833,0.7083,-0.0417
18140,2025,4.4364,0.4531,0.1728
18180,2009,5.475,,-3.8083
18180,2010,5.5583,0.0833,-4.05
18180,2011,4.9917,-0.5666,-3.9416
18180,2012,4.925,-0.0667,-3.15
18180,2013,4.75,-0.175,-2.6083
18180,2014,3.8417,-0.9083,-2.3166
18180,2015,3.1083,-0.7334,-2.1667
18180,2016,2.5417,-0.5666,-2.3333
18180,2017,2.4833,-0.0584,-1.875
18180,2018,2.3167,-0.1666,-1.575
18180,2019,2.275,-0.0417,-1.4
18180,2020,5.8917,3.6167,-2.2083
18180,2021,3.2,-2.6917,-2.15
18180,2022,2.2,-1.0,-1.45
18180,2023,1.9417,-0.2583,-1.6833
18180,2024,2.2833,0.3416,-1.7417
18180,2025,2.7364,0.4531,-1.5272
18220,2009,15.0,,5.7167
18220,2010,14.1,-0.9,4.4917
18220,2011,12.3167,-1.7833,3.3834
18220,2012,10.975,-1.3417,2.9
18220,2013,10.15,-0.825,2.7917
18220,2014,7.7917,-2.3583,1.6334
18220,2015,6.55,-1.2417,1.275
18220,2016,4.6917,-1.8583,-0.1833
18220,2017,4.1083,-0.5834,-0.25
18220,2018,3.775,-0.3333,-0.1167
18220,2019,3.8333,0.0583,0.1583
18220,2020,8.1833,4.35,0.0833
18220,2021,3.9833,-4.2,-1.3667
18220,2022,3.7167,-0.2666,0.0667
18220,2023,3.7333,0.0166,0.1083
18220,2024,4.8,1.0667,0.775
18220,2025,4.2,-0.6,-0.0636
18260,2009,11.3417,,2.0584
18260,2010,10.2333,-1.1084,0.625
18260,2011,9.5917,-0.6416,0.6584
18260,2012,8.8417,-0.75,0.7667
18260,2013,8.5,-0.3417,1.1417
18260,2014,7.2583,-1.2417,1.1
18260,2015,6.15,-1.1083,0.875
18260,2016,5.1,-1.05,0.225
18260,2017,3.9667,-1.1333,-0.3916
18260,2018,3.6083,-0.3584,-0.2834
18260,2019,3.5917,-0.0166,-0.0833
18260,2020,6.625,3.0333,-1.475
18260,2021,3.9167,-2.7083,-1.4333
18260,2022,3.3833,-0.5334,-0.2667
18260,2023,3.4583,0.075,-0.1667
18260,2024,3.55,0.0917,-0.475
18260,2025,3.7636,0.2136,-0.5
18300,2009,12.3083,,3.025
