CBSA_CODE,YEAR,MONTH,unemployment_rate_monthly
18340,2012,10,10.5
18340,2012,11,10.7
18340,2012,12,10.8
18340,2013,1,12.1
18340,2013,2,12.1
18340,2013,3,11.6
18340,2013,4,10.6
18340,2013,5,10.8
18340,2013,6,11.5
18340,2013,7,11.3
18340,2013,8,10.6
18340,2013,9,10.5
18340,2013,10,10.4
18340,2013,11,10.0
18340,2013,12,9.8
18340,2014,1,10.6
18340,2014,2,10.8
18340,2014,3,10.3
18340,2014,4,8.7
18340,2014,5,9.1
18340,2014,6,9.1
18340,2014,7,9.3
18340,2014,8,8.2
18340,2014,9,7.5
18340,2014,10,7.0
18340,2014,11,7.0
18340,2014,12,6.6
18340,2015,1,7.8
18340,2015,2,7.7
18340,2015,3,7.7
18340,2015,4,6.6
18340,2015,5,7.0
18340,2015,6,7.4
18340,2015,7,7.6
18340,2015,8,6.5
18340,2015,9,6.4
18340,2015,10,6.5
18340,2015,11,6.7
18340,2015,12,6.8
18340,2016,1,7.5
18340,2016,2,7.8
18340,2016,3,7.6
18340,2016,4,6.5
18340,2016,5,6.6
18340,2016,6,7.4
18340,2016,7,7.2
18340,2016,8,6.6
18340,2016,9,6.7
18340,2016,10,6.5
18340,2016,11,6.0
18340,2016,12,6.3
18340,2017,1,7.3
18340,2017,2,7.2
18340,2017,3,6.8
18340,2017,4,5.9
18340,2017,5,6.3
18340,2017,6,7.0
18340,2017,7,6.9
18340,2017,8,6.2
18340,2017,9,5.6
18340,2017,10,5.3
18340,2017,11,5.1
18340,2017,12,5.1
18340,2018,1,5.8
18340,2018,2,6.0
18340,2018,3,5.8
18340,2018,4,4.9
18340,2018,5,4.9
18340,2018,6,6.0
18340,2018,7,5.8
18340,2018,8,5.1
18340,2018,9,4.9
18340,2018,10,4.9
18340,2018,11,4.5
18340,2018,12,4.8
18340,2019,1,5.6
18340,2019,2,5.5
18340,2019,3,5.6
18340,2019,4,4.5
18340,2019,5,4.8
18340,2019,6,5.7
18340,2019,7,5.7
18340,2019,8,4.9
18340,2019,9,4.5
18340,2019,10,4.6
18340,2019,11,4.4
18340,2019,12,4.4
18340,2020,1,5.1
18340,2020,2,5.0
18340,2020,3,5.9
18340,2020,4,16.9
18340,2020,5,14.0
18340,2020,6,6.2
18340,2020,7,6.8
18340,2020,8,5.4
18340,2020,9,5.3
18340,2020,10,4.7
18340,2020,11,4.5
18340,2020,12,5.0
18340,2021,1,5.4
18340,2021,2,5.5
18340,2021,3,5.4
18340,2021,4,4.4
18340,2021,5,4.7
18340,2021,6,5.9
18340,2021,7,5.5
18340,2021,8,4.8
18340,2021,9,4.7
18340,2021,10,4.5
18340,2021,11,3.9
18340,2021,12,3.8
18340,2022,1,4.7
18340,2022,2,4.7
18340,2022,3,4.4
18340,2022,4,4.0
18340,2022,5,4.3
18340,2022,6,5.4
18340,2022,7,5.3
18340,2022,8,5.1
18340,2022,9,4.5
18340,2022,10,4.6
18340,2022,11,4.4
18340,2022,12,4.2
18340,2023,1,4.9
18340,2023,2,5.3
18340,2023,3,4.9
18340,2023,4,4.1
18340,2023,5,5.0
18340,2023,6,5.7
18340,2023,7,5.7
18340,2023,8,5.3
18340,2023,9,5.2
18340,2023,10,5.0
18340,2023,11,4.9
18340,2023,12,5.1
18340,2024,1,5.7
18340,2024,2,6.2
18340,2024,3,6.0
18340,2024,4,5.3
18340,2024,5,5.8
18340,2024,6,6.8
18340,2024,7,7.0
18340,2024,8,6.6
18340,2024,9,6.2
18340,2024,10,6.1
18340,2024,11,6.3
18340,2024,12,6.2
18340,2025,1,6.6
18340,2025,2,6.4
18340,2025,3,6.6
18340,2025,4,5.1
18340,2025,5,5.5
18340,2025,6,6.1
18340,2025,7,7.0
18340,2025,8,5.5
18340,2025,9,5.6
18340,2025,11,5.5
18340,2025,12,4.3
18380,2009,1,11.5
18380,2009,2,11.9
18380,2009,3,12.0
18380,2009,4,11.7
18380,2009,5,11.6
18380,2009,6,12.8
18380,2009,7,12.5
18380,2009,8,12.5
18380,2009,9,12.6
18380,2009,10,12.3
18380,2009,11,12.1
18380,2009,12,12.9
18380,2010,1,15.0
18380,2010,2,14.1
18380,2010,3,13.5
18380,2010,4,13.1
18380,2010,5,13.1
18380,2010,6,13.6
18380,2010,7,14.4
18380,2010,8,14.2
18380,2010,9,14.4
18380,2010,10,14.2
18380,2010,11,14.4
18380,2010,12,14.4
18380,2011,1,14.2
18380,2011,2,13.8
18380,2011,3,13.3
18380,2011,4,12.9
18380,2011,5,13.8
18380,2011,6,14.1
18380,2011,7,14.0
18380,2011,8,14.3
18380,2011,9,14.4
18380,2011,10,13.5
18380,2011,11,12.7
18380,2011,12,12.8
18380,2012,1,12.8
18380,2012,2,12.8
18380,2012,3,11.9
18380,2012,4,11.2
18380,2012,5,11.7
18380,2012,6,12.2
18380,2012,7,12.6
18380,2012,8,13.0
18380,2012,9,12.6
18380,2012,10,12.8
18380,2012,11,11.8
18380,2012,12,12.1
18380,2013,1,11.8
18380,2013,2,11.2
18380,2013,3,10.8
18380,2013,4,11.0
18380,2013,5,11.7
18380,2013,6,11.9
18380,2013,7,11.2
18380,2013,8,11.2
18380,2013,9,10.9
18380,2013,10,11.1
18380,2013,11,10.2
18380,2013,12,10.1
18380,2014,1,10.0
18380,2014,2,9.7
18380,2014,3,9.4
18380,2014,4,8.4
18380,2014,5,8.9
18380,2014,6,9.0
18380,2014,7,8.9
18380,2014,8,9.2
18380,2014,9,8.8
18380,2014,10,8.3
18380,2014,11,8.1
18380,2014,12,8.0
18380,2015,1,8.2
18380,2015,2,7.5
18380,2015,3,7.2
18380,2015,4,6.8
18380,2015,5,7.3
18380,2015,6,7.3
18380,2015,7,7.0
18380,2015,8,6.9
18380,2015,9,6.4
18380,2015,10,6.4
18380,2015,11,6.2
18380,2015,12,6.1
18380,2016,1,6.9
18380,2016,2,6.3
18380,2016,3,6.3
18380,2016,4,5.6
18380,2016,5,5.7
18380,2016,6,6.1
18380,2016,7,6.0
18380,2016,8,6.1
18380,2016,9,6.0
18380,2016,10,6.6
18380,2016,11,5.6
18380,2016,12,5.5
18380,2017,1,5.7
18380,2017,2,5.4
18380,2017,3,5.4
18380,2017,4,5.1
18380,2017,5,5.4
18380,2017,6,5.5
18380,2017,7,5.5
18380,2017,8,5.4
18380,2017,9,4.6
18380,2017,10,4.8
18380,2017,11,4.6
18380,2017,12,4.5
18380,2018,1,5.1
18380,2018,2,4.8
18380,2018,3,4.5
18380,2018,4,4.1
18380,2018,5,4.2
18380,2018,6,4.7
18380,2018,7,4.3
18380,2018,8,4.6
18380,2018,9,4.0
18380,2018,10,4.4
18380,2018,11,8.5
18380,2018,12,4.3
18380,2019,1,4.8
18380,2019,2,4.1
18380,2019,3,4.2
18380,2019,4,3.7
18380,2019,5,3.8
18380,2019,6,4.1
18380,2019,7,3.8
18380,2019,8,4.1
18380,2019,9,3.4
18380,2019,10,4.0
18380,2019,11,3.5
18380,2019,12,3.7
18380,2020,1,4.8
18380,2020,2,4.4
18380,2020,3,6.9
18380,2020,4,12.6
18380,2020,5,10.0
18380,2020,6,10.6
18380,2020,7,11.6
18380,2020,8,10.8
18380,2020,9,10.6
18380,2020,10,9.5
18380,2020,11,9.4
18380,2020,12,10.0
18380,2021,1,10.4
18380,2021,2,9.2
18380,2021,3,10.1
18380,2021,4,8.7
18380,2021,5,8.9
18380,2021,6,10.9
18380,2021,7,10.4
18380,2021,8,10.2
18380,2021,9,6.7
18380,2021,10,11.1
18380,2021,11,4.3
18380,2021,12,4.0
18380,2022,1,4.7
18380,2022,2,4.4
18380,2022,3,4.2
18380,2022,4,3.7
18380,2022,5,4.0
18380,2022,6,4.6
18380,2022,7,4.6
18380,2022,8,5.1
18380,2022,9,4.5
18380,2022,10,4.4
18380,2022,11,3.9
18380,2022,12,3.6
18380,2023,1,4.2
18380,2023,2,4.1
18380,2023,3,3.9
18380,2023,4,3.1
18380,2023,5,3.6
18380,2023,6,3.8
18380,2023,7,3.2
18380,2023,8,3.7
18380,2023,9,3.5
18380,2023,10,3.6
18380,2023,11,3.3
18380,2023,12,3.3
18380,2024,1,3.9
18380,2024,2,3.5
18380,2024,3,3.3
18380,2024,4,3.0
18380,2024,5,3.6
18380,2024,6,3.8
18380,2024,7,3.8
18380,2024,8,3.9
18380,2024,9,3.3
18380,2024,10,3.5
18380,2024,11,3.4
18380,2024,12,3.3
18380,2025,1,3.6
18380,2025,2,3.8
18380,2025,3,3.7
18380,2025,4,3.0
18380,2025,5,3.5
18380,2025,6,3.8
18380,2025,7,3.6
18380,2025,8,3.6
18380,2025,9,3.4
18380,2025,11,3.9
18380,2025,12,3.3
18420,2009,1,10.3
18420,2009,2,9.9
18420,2009,3,11.3
18420,2009,4,11.5
18420,2009,5,12.6
18420,2009,6,13.0
18420,2009,7,12.1
18420,2009,8,11.7
18420,2009,9,12.1
18420,2009,10,11.6
18420,2009,11,11.3
18420,2009,12,11.6
18420,2010,1,12.4
18420,2010,2,11.8
18420,2010,3,11.5
18420,2010,4,10.8
18420,2010,5,11.4
18420,2010,6,11.6
18420,2010,7,12.0
18420,2010,8,10.7
18420,2010,9,10.8
18420,2010,10,10.7
18420,2010,11,10.3
18420,2010,12,11.5
18420,2011,1,11.7
18420,2011,2,11.4
18420,2011,3,10.7
18420,2011,4,10.1
18420,2011,5,10.4
18420,2011,6,11.2
18420,2011,7,11.4
18420,2011,8,10.8
18420,2011,9,10.8
18420,2011,10,10.4
18420,2011,11,9.6
18420,2011,12,9.3
18420,2012,1,9.6
18420,2012,2,9.1
18420,2012,3,8.6
18420,2012,4,7.9
18420,2012,5,8.5
18420,2012,6,9.0
18420,2012,7,9.3
18420,2012,8,8.5
18420,2012,9,8.5
18420,2012,10,8.1
18420,2012,11,7.4
18420,2012,12,7.9
18420,2013,1,8.7
18420,2013,2,8.1
18420,2013,3,7.4
18420,2013,4,7.1
18420,2013,5,7.8
18420,2013,6,8.6
18420,2013,7,8.0
18420,2013,8,7.9
18420,2013,9,7.8
18420,2013,10,7.4
18420,2013,11,7.0
18420,2013,12,6.7
18420,2014,1,7.5
18420,2014,2,7.2
18420,2014,3,7.0
18420,2014,4,6.0
18420,2014,5,7.0
18420,2014,6,7.4
18420,2014,7,7.0
18420,2014,8,6.8
18420,2014,9,6.6
18420,2014,10,6.2
18420,2014,11,5.9
18420,2014,12,5.8
18420,2015,1,6.2
18420,2015,2,5.5
18420,2015,3,5.4
18420,2015,4,5.0
18420,2015,5,6.1
18420,2015,6,6.3
18420,2015,7,6.0
18420,2015,8,5.6
18420,2015,9,5.6
18420,2015,10,5.5
18420,2015,11,5.5
18420,2015,12,5.5
18420,2016,1,5.7
18420,2016,2,5.2
18420,2016,3,5.1
18420,2016,4,5.0
18420,2016,5,5.4
18420,2016,6,6.3
18420,2016,7,6.0
18420,2016,8,5.5
18420,2016,9,5.6
18420,2016,10,5.5
18420,2016,11,5.1
18420,2016,12,5.0
18420,2017,1,5.4
18420,2017,2,4.5
18420,2017,3,4.5
18420,2017,4,4.1
18420,2017,5,4.7
18420,2017,6,5.5
18420,2017,7,5.3
18420,2017,8,5.0
18420,2017,9,4.4
18420,2017,10,4.0
18420,2017,11,4.1
18420,2017,12,3.9
18420,2018,1,4.2
18420,2018,2,4.5
18420,2018,3,4.1
18420,2018,4,3.9
18420,2018,5,4.2
18420,2018,6,5.3
18420,2018,7,4.8
18420,2018,8,4.6
18420,2018,9,4.1
18420,2018,10,4.1
18420,2018,11,3.9
18420,2018,12,4.4
18420,2019,1,4.8
18420,2019,2,4.6
18420,2019,3,4.4
18420,2019,4,4.2
18420,2019,5,4.5
18420,2019,6,5.8
18420,2019,7,5.7
18420,2019,8,5.5
18420,2019,9,4.8
18420,2019,10,4.5
18420,2019,11,4.6
18420,2019,12,4.3
18420,2020,1,4.8
18420,2020,2,4.5
18420,2020,3,5.4
18420,2020,4,13.0
18420,2020,5,8.4
18420,2020,6,7.9
18420,2020,7,7.3
18420,2020,8,5.6
18420,2020,9,5.4
18420,2020,10,4.8
18420,2020,11,5.0
18420,2020,12,5.2
18420,2021,1,5.5
18420,2021,2,5.5
18420,2021,3,5.4
18420,2021,4,4.8
18420,2021,5,5.0
18420,2021,6,6.4
18420,2021,7,5.5
18420,2021,8,5.1
18420,2021,9,4.1
18420,2021,10,3.7
18420,2021,11,3.3
18420,2021,12,3.1
18420,2022,1,4.1
18420,2022,2,3.8
18420,2022,3,3.2
18420,2022,4,3.1
18420,2022,5,3.2
18420,2022,6,4.2
18420,2022,7,4.0
18420,2022,8,3.8
18420,2022,9,3.5
18420,2022,10,3.1
18420,2022,11,3.1
18420,2022,12,3.0
18420,2023,1,3.4
18420,2023,2,3.1
18420,2023,3,3.0
18420,2023,4,2.4
18420,2023,5,2.8
18420,2023,6,3.6
18420,2023,7,3.3
18420,2023,8,3.3
18420,2023,9,2.7
18420,2023,10,2.5
18420,2023,11,2.3
18420,2023,12,2.3
18420,2024,1,2.9
18420,2024,2,2.5
18420,2024,3,2.3
18420,2024,4,1.7
18420,2024,5,2.7
18420,2024,6,3.5
18420,2024,7,3.3
18420,2024,8,3.2
18420,2024,9,3.0
18420,2024,10,3.0
18420,2024,11,3.1
18420,2024,12,3.3
18420,2025,1,3.3
18420,2025,2,3.9
18420,2025,3,3.7
18420,2025,4,3.3
18420,2025,5,3.5
18420,2025,6,4.1
18420,2025,7,4.1
18420,2025,8,4.0
18420,2025,9,3.4
18420,2025,11,3.5
18420,2025,12,2.7
18460,2009,1,9.8
18460,2009,2,9.8
18460,2009,3,10.8
18460,2009,4,8.9
18460,2009,5,10.3
18460,2009,6,10.3
18460,2009,7,10.2
18460,2009,8,9.8
18460,2009,9,9.9
18460,2009,10,10.2
18460,2009,11,9.8
18460,2009,12,10.3
18460,2010,1,11.3
18460,2010,2,11.5
18460,2010,3,11.0
18460,2010,4,10.1
18460,2010,5,10.0
18460,2010,6,10.3
18460,2010,7,10.6
18460,2010,8,10.5
18460,2010,9,10.0
18460,2010,10,10.1
18460,2010,11,10.5
18460,2010,12,10.3
18460,2011,1,11.5
18460,2011,2,10.9
18460,2011,3,10.4
18460,2011,4,9.9
18460,2011,5,10.0
18460,2011,6,10.8
18460,2011,7,10.4
18460,2011,8,10.6
18460,2011,9,10.0
18460,2011,10,9.7
18460,2011,11,9.2
18460,2011,12,10.0
18460,2012,1,10.5
18460,2012,2,9.9
18460,2012,3,9.6
18460,2012,4,8.9
18460,2012,5,9.0
18460,2012,6,9.7
18460,2012,7,9.7
18460,2012,8,9.6
18460,2012,9,8.5
18460,2012,10,9.2
18460,2012,11,8.5
18460,2012,12,9.1
18460,2013,1,9.4
18460,2013,2,8.4
18460,2013,3,8.0
18460,2013,4,7.5
18460,2013,5,8.0
18460,2013,6,8.5
18460,2013,7,8.3
18460,2013,8,7.9
18460,2013,9,7.5
18460,2013,10,7.7
18460,2013,11,7.1
18460,2013,12,7.2
18460,2014,1,8.0
18460,2014,2,7.7
18460,2014,3,7.2
18460,2014,4,6.6
18460,2014,5,7.3
18460,2014,6,7.4
18460,2014,7,7.5
18460,2014,8,7.3
18460,2014,9,6.5
18460,2014,10,6.2
18460,2014,11,6.1
18460,2014,12,6.2
18460,2015,1,6.6
18460,2015,2,6.3
18460,2015,3,6.1
18460,2015,4,5.6
18460,2015,5,6.0
18460,2015,6,6.1
18460,2015,7,6.2
18460,2015,8,5.8
18460,2015,9,5.1
18460,2015,10,5.5
18460,2015,11,5.0
18460,2015,12,5.2
18460,2016,1,5.3
18460,2016,2,5.2
18460,2016,3,4.9
18460,2016,4,4.5
18460,2016,5,4.5
18460,2016,6,5.1
18460,2016,7,5.3
18460,2016,8,5.1
18460,2016,9,5.0
18460,2016,10,5.3
18460,2016,11,4.5
18460,2016,12,4.8
18460,2017,1,4.9
18460,2017,2,4.8
18460,2017,3,4.6
18460,2017,4,4.7
18460,2017,5,4.3
18460,2017,6,4.5
18460,2017,7,4.6
18460,2017,8,4.3
18460,2017,9,3.8
18460,2017,10,3.8
18460,2017,11,3.6
18460,2017,12,3.5
18460,2018,1,3.9
18460,2018,2,3.9
18460,2018,3,3.6
18460,2018,4,3.2
18460,2018,5,3.2
18460,2018,6,3.9
18460,2018,7,3.7
18460,2018,8,3.5
18460,2018,9,3.0
18460,2018,10,3.4
18460,2018,11,3.0
18460,2018,12,3.6
18460,2019,1,3.8
18460,2019,2,3.4
18460,2019,3,3.6
18460,2019,4,2.8
18460,2019,5,3.1
18460,2019,6,3.5
18460,2019,7,3.8
18460,2019,8,3.3
18460,2019,9,2.8
18460,2019,10,3.1
18460,2019,11,3.4
18460,2019,12,3.1
18460,2020,1,3.9
18460,2020,2,3.2
18460,2020,3,3.9
18460,2020,4,9.8
18460,2020,5,7.6
18460,2020,6,6.4
18460,2020,7,5.5
18460,2020,8,4.8
18460,2020,9,4.2
18460,2020,10,3.8
18460,2020,11,3.6
18460,2020,12,4.1
18460,2021,1,4.3
18460,2021,2,3.9
18460,2021,3,3.7
18460,2021,4,3.2
18460,2021,5,3.4
18460,2021,6,3.7
18460,2021,7,3.4
18460,2021,8,3.4
18460,2021,9,2.7
18460,2021,10,3.0
18460,2021,11,2.7
18460,2021,12,2.6
18460,2022,1,3.3
18460,2022,2,3.0
18460,2022,3,2.8
18460,2022,4,2.2
18460,2022,5,2.9
18460,2022,6,3.3
18460,2022,7,2.9
18460,2022,8,3.3
18460,2022,9,2.7
18460,2022,10,3.2
18460,2022,11,2.9
18460,2022,12,3.1
18460,2023,1,3.4
18460,2023,2,3.3
18460,2023,3,3.1
18460,2023,4,2.3
18460,2023,5,3.1
18460,2023,6,3.3
18460,2023,7,2.9
18460,2023,8,3.5
18460,2023,9,3.0
18460,2023,10,2.9
18460,2023,11,2.5
18460,2023,12,3.0
18460,2024,1,3.4
18460,2024,2,3.5
18460,2024,3,3.1
18460,2024,4,2.6
18460,2024,5,3.1
18460,2024,6,3.7
18460,2024,7,3.6
18460,2024,8,3.7
18460,2024,9,2.8
18460,2024,10,3.0
18460,2024,11,3.0
18460,2024,12,2.8
18460,2025,1,3.1
18460,2025,2,3.2
18460,2025,3,3.2
18460,2025,4,2.5
18460,2025,5,2.8
18460,2025,6,3.3
18460,2025,7,3.1
18460,2025,8,3.1
18460,2025,9,2.8
18460,2025,11,3.3
18460,2025,12,2.6
18500,2009,1,9.7
18500,2009,2,10.4
18500,2009,3,10.7
18500,2009,4,10.0
18500,2009,5,9.7
18500,2009,6,9.9
18500,2009,7,9.5
18500,2009,8,9.4
18500,2009,9,9.3
18500,2009,10,9.5
18500,2009,11,9.5
18500,2009,12,10.5
18500,2010,1,11.0
18500,2010,2,11.2
18500,2010,3,10.8
18500,2010,4,9.9
18500,2010,5,9.5
18500,2010,6,9.3
18500,2010,7,9.5
18500,2010,8,9.3
18500,2010,9,9.0
18500,2010,10,8.9
18500,2010,11,9.4
18500,2010,12,9.8
18500,2011,1,10.8
18500,2011,2,10.6
18500,2011,3,10.0
18500,2011,4,9.1
18500,2011,5,8.7
18500,2011,6,8.7
18500,2011,7,8.8
18500,2011,8,8.6
18500,2011,9,8.7
18500,2011,10,8.6
18500,2011,11,8.5
18500,2011,12,9.2
18500,2012,1,10.3
18500,2012,2,10.5
18500,2012,3,9.9
18500,2012,4,9.2
18500,2012,5,9.2
18500,2012,6,9.2
18500,2012,7,9.4
18500,2012,8,9.2
18500,2012,9,9.1
18500,2012,10,9.0
18500,2012,11,8.9
18500,2012,12,10.0
18500,2013,1,11.0
18500,2013,2,10.9
18500,2013,3,9.9
18500,2013,4,8.9
18500,2013,5,8.4
18500,2013,6,8.5
18500,2013,7,8.2
18500,2013,8,7.9
18500,2013,9,7.6
18500,2013,10,7.6
18500,2013,11,7.5
18500,2013,12,7.4
18500,2014,1,8.3
18500,2014,2,8.6
18500,2014,3,7.8
18500,2014,4,6.9
18500,2014,5,6.7
18500,2014,6,6.6
18500,2014,7,6.8
18500,2014,8,6.5
18500,2014,9,6.0
18500,2014,10,6.0
18500,2014,11,6.3
18500,2014,12,6.6
18500,2015,1,7.4
18500,2015,2,7.5
18500,2015,3,7.0
18500,2015,4,6.5
18500,2015,5,6.5
18500,2015,6,6.1
18500,2015,7,6.3
18500,2015,8,5.7
18500,2015,9,5.6
18500,2015,10,5.4
18500,2015,11,5.5
18500,2015,12,6.2
18500,2016,1,6.5
18500,2016,2,6.8
18500,2016,3,6.7
18500,2016,4,6.0
18500,2016,5,5.3
18500,2016,6,5.4
18500,2016,7,5.6
18500,2016,8,5.5
18500,2016,9,5.4
18500,2016,10,5.4
18500,2016,11,5.3
18500,2016,12,6.0
18500,2017,1,6.6
18500,2017,2,6.9
18500,2017,3,6.1
18500,2017,4,5.4
18500,2017,5,5.2
18500,2017,6,5.1
18500,2017,7,5.2
18500,2017,8,5.2
18500,2017,9,5.0
18500,2017,10,5.1
18500,2017,11,5.5
18500,2017,12,5.9
18500,2018,1,6.7
18500,2018,2,6.8
18500,2018,3,6.1
18500,2018,4,5.0
18500,2018,5,4.5
18500,2018,6,4.4
18500,2018,7,4.2
18500,2018,8,4.0
18500,2018,9,3.7
18500,2018,10,3.8
18500,2018,11,3.8
18500,2018,12,4.7
18500,2019,1,5.4
18500,2019,2,5.5
18500,2019,3,5.1
18500,2019,4,4.0
18500,2019,5,3.7
18500,2019,6,3.7
18500,2019,7,4.1
18500,2019,8,4.1
18500,2019,9,3.6
18500,2019,10,3.8
18500,2019,11,4.1
18500,2019,12,4.7
18500,2020,1,5.4
18500,2020,2,5.5
18500,2020,3,6.0
18500,2020,4,17.0
18500,2020,5,12.9
18500,2020,6,9.6
18500,2020,7,8.8
18500,2020,8,7.0
18500,2020,9,5.7
18500,2020,10,5.1
18500,2020,11,5.1
18500,2020,12,5.9
18500,2021,1,6.6
18500,2021,2,7.0
18500,2021,3,6.4
18500,2021,4,5.3
18500,2021,5,4.8
18500,2021,6,5.2
18500,2021,7,5.1
18500,2021,8,4.8
18500,2021,9,3.9
18500,2021,10,3.6
18500,2021,11,3.5
18500,2021,12,3.4
18500,2022,1,4.6
18500,2022,2,4.8
18500,2022,3,4.3
18500,2022,4,3.4
18500,2022,5,3.1
18500,2022,6,3.3
18500,2022,7,3.6
18500,2022,8,3.6
18500,2022,9,2.9
18500,2022,10,2.8
18500,2022,11,3.2
18500,2022,12,3.6
18500,2023,1,4.5
18500,2023,2,4.9
18500,2023,3,4.2
18500,2023,4,3.2
18500,2023,5,3.4
18500,2023,6,3.2
18500,2023,7,3.5
18500,2023,8,3.7
18500,2023,9,3.4
18500,2023,10,3.5
18500,2023,11,3.6
18500,2023,12,4.1
18500,2024,1,4.8
18500,2024,2,5.1
18500,2024,3,4.4
18500,2024,4,3.6
18500,2024,5,3.5
18500,2024,6,3.5
18500,2024,7,4.0
18500,2024,8,3.8
18500,2024,9,3.2
18500,2024,10,3.5
18500,2024,11,3.7
18500,2024,12,3.9
18500,2025,1,5.0
18500,2025,2,5.2
18500,2025,3,4.5
18500,2025,4,3.2
18500,2025,5,2.9
18500,2025,6,3.2
18500,2025,7,3.7
18500,2025,8,3.9
18500,2025,9,3.9
18500,2025,11,4.0
18500,2025,12,4.3
18580,2009,1,5.8
18580,2009,2,5.9
18580,2009,3,5.9
18580,2009,4,5.5
18580,2009,5,6.8
18580,2009,6,8.1
18580,2009,7,8.2
18580,2009,8,7.9
18580,2009,9,7.9
18580,2009,10,7.6
18580,2009,11,7.4
18580,2009,12,7.7
18580,2010,1,8.9
18580,2010,2,8.6
18580,2010,3,8.4
18580,2010,4,8.2
18580,2010,5,8.3
18580,2010,6,8.9
18580,2010,7,8.9
18580,2010,8,8.7
18580,2010,9,8.6
18580,2010,10,8.5
18580,2010,11,9.0
18580,2010,12,8.9
18580,2011,1,9.4
18580,2011,2,9.0
18580,2011,3,8.7
18580,2011,4,8.3
18580,2011,5,8.6
18580,2011,6,9.3
18580,2011,7,9.2
18580,2011,8,8.8
18580,2011,9,8.6
18580,2011,10,8.0
18580,2011,11,7.5
18580,2011,12,7.4
18580,2012,1,7.6
18580,2012,2,7.3
18580,2012,3,6.7
18580,2012,4,6.3
18580,2012,5,6.6
18580,2012,6,7.2
18580,2012,7,7.3
18580,2012,8,6.8
18580,2012,9,6.3
18580,2012,10,6.1
18580,2012,11,6.0
18580,2012,12,6.2
18580,2013,1,7.0
18580,2013,2,6.5
18580,2013,3,6.3
18580,2013,4,6.1
18580,2013,5,6.3
18580,2013,6,6.9
18580,2013,7,6.8
18580,2013,8,6.4
18580,2013,9,6.4
18580,2013,10,6.1
18580,2013,11,5.9
18580,2013,12,5.6
18580,2014,1,5.9
18580,2014,2,5.8
18580,2014,3,5.5
18580,2014,4,4.9
18580,2014,5,5.2
18580,2014,6,5.7
18580,2014,7,5.8
18580,2014,8,5.6
18580,2014,9,5.1
18580,2014,10,5.0
18580,2014,11,5.0
18580,2014,12,4.7
18580,2015,1,5.3
18580,2015,2,5.1
18580,2015,3,4.9
18580,2015,4,4.7
18580,2015,5,5.0
18580,2015,6,5.4
18580,2015,7,5.5
18580,2015,8,5.3
18580,2015,9,5.3
18580,2015,10,5.3
18580,2015,11,5.5
18580,2015,12,5.3
18580,2016,1,5.8
18580,2016,2,5.7
18580,2016,3,5.8
18580,2016,4,5.5
18580,2016,5,5.5
18580,2016,6,6.2
18580,2016,7,6.3
18580,2016,8,6.2
18580,2016,9,6.3
18580,2016,10,6.0
18580,2016,11,6.0
18580,2016,12,6.2
18580,2017,1,6.9
18580,2017,2,6.6
18580,2017,3,6.0
18580,2017,4,5.7
18580,2017,5,5.4
18580,2017,6,5.8
18580,2017,7,5.7
18580,2017,8,5.9
18580,2017,9,6.2
18580,2017,10,5.6
18580,2017,11,5.7
18580,2017,12,5.5
18580,2018,1,6.0
18580,2018,2,5.6
18580,2018,3,5.3
18580,2018,4,4.9
18580,2018,5,4.7
18580,2018,6,5.4
18580,2018,7,5.2
18580,2018,8,5.0
18580,2018,9,4.8
18580,2018,10,4.3
18580,2018,11,4.4
18580,2018,12,4.6
18580,2019,1,5.1
18580,2019,2,4.9
18580,2019,3,4.4
18580,2019,4,3.7
18580,2019,5,3.8
18580,2019,6,4.6
18580,2019,7,4.6
18580,2019,8,4.5
18580,2019,9,4.2
18580,2019,10,4.0
18580,2019,11,4.0
18580,2019,12,4.2
18580,2020,1,4.7
18580,2020,2,4.3
18580,2020,3,6.5
18580,2020,4,14.5
18580,2020,5,13.4
18580,2020,6,11.6
18580,2020,7,11.7
18580,2020,8,9.5
18580,2020,9,9.4
18580,2020,10,8.2
18580,2020,11,8.4
18580,2020,12,8.4
18580,2021,1,8.8
18580,2021,2,8.6
18580,2021,3,7.9
18580,2021,4,7.5
18580,2021,5,7.2
18580,2021,6,8.0
18580,2021,7,7.3
18580,2021,8,6.9
18580,2021,9,6.3
18580,2021,10,5.8
18580,2021,11,5.6
18580,2021,12,5.4
18580,2022,1,6.1
18580,2022,2,5.5
18580,2022,3,4.9
18580,2022,4,4.6
18580,2022,5,4.6
18580,2022,6,5.2
18580,2022,7,5.0
18580,2022,8,5.0
18580,2022,9,4.6
18580,2022,10,4.6
18580,2022,11,4.5
18580,2022,12,4.4
18580,2023,1,5.0
18580,2023,2,4.8
18580,2023,3,4.4
18580,2023,4,3.9
18580,2023,5,4.2
18580,2023,6,4.5
18580,2023,7,4.5
18580,2023,8,4.6
18580,2023,9,4.3
18580,2023,10,4.1
18580,2023,11,3.9
18580,2023,12,3.9
18580,2024,1,4.4
18580,2024,2,4.4
18580,2024,3,4.1
18580,2024,4,4.0
18580,2024,5,4.2
18580,2024,6,4.9
18580,2024,7,4.8
18580,2024,8,4.8
18580,2024,9,4.3
18580,2024,10,4.2
18580,2024,11,4.3
18580,2024,12,3.9
18580,2025,1,4.4
18580,2025,2,4.5
