disasterNumber,fipsStateCode,fipsCountyCode,incidentBeginDate,incidentEndDate,declarationDate,incidentType,designatedIncidentTypes,declarationType,iaProgramDeclared,ihProgramDeclared,paProgramDeclared,hmProgramDeclared,is_statewide
3458,48,461,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,461,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,463,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,463,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,465,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,465,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,467,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,467,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,469,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,469,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,471,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,471,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,473,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,473,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,475,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,475,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,477,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,477,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,479,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,479,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,481,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,481,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,483,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,483,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,485,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,485,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,487,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,487,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,489,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,489,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,491,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,491,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,493,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,493,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,495,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,495,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,497,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,497,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,499,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,499,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,501,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,501,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,503,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,503,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,505,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,505,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3458,48,507,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4485,48,507,2020-01-20,2023-05-11,2020-03-25,Biological,,DR,0,1,1,1,False
3478,49,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3478,49,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3478,49,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3478,49,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3478,49,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3478,49,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3478,49,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
4525,49,000,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,True
4525,49,000,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,True
4525,49,000,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,True
4525,49,000,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,True
4525,49,000,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,True
4525,49,000,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,True
4525,49,000,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,True
3478,49,001,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,001,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,003,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,003,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,005,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,005,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,007,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,007,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,009,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,009,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,011,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,011,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,013,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,013,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,015,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,015,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,017,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,017,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,019,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,019,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,021,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,021,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,023,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,023,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,025,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,025,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,027,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,027,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,029,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,029,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,031,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,031,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,033,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,033,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,035,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,035,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,037,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,037,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,039,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,039,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,041,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,041,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,043,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,043,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,045,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,045,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,047,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,047,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,049,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,049,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,051,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,051,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,053,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,053,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,055,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,055,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3478,49,057,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4525,49,057,2020-01-20,2023-05-11,2020-04-04,Biological,,DR,0,1,1,1,False
3437,50,001,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,001,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,003,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,003,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,005,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,005,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,007,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,007,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,009,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,009,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,011,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,011,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,013,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,013,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,015,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,015,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,017,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,017,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,019,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,019,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,021,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,021,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,023,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,023,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,025,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,025,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3437,50,027,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4532,50,027,2020-01-20,2023-05-11,2020-04-08,Biological,,DR,0,1,1,1,False
3448,51,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3448,51,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3448,51,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
3448,51,000,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,True
4512,51,000,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,True
4512,51,000,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,True
4512,51,000,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,True
4512,51,000,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,True
3448,51,001,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,001,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,003,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,003,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,005,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,005,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,007,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,007,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,009,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,009,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,011,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,011,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,013,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,013,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,015,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,015,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,017,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,017,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,019,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,019,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,021,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,021,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,023,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,023,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,025,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,025,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,027,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,027,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,029,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,029,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,031,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,031,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,033,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,033,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,035,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,035,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,036,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,036,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,037,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,037,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,041,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,041,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,043,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,043,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,045,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,045,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,047,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,047,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,049,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,049,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,051,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,051,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,053,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,053,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,057,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,057,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,059,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,059,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,061,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,061,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,063,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,063,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,065,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,065,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,067,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,067,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,069,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,069,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,071,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,071,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,073,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,073,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,075,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,075,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,077,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,077,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,079,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,079,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,081,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,081,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,083,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,083,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,085,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,085,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,087,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,087,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,089,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,089,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,091,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,091,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,093,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,093,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,095,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,095,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,097,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,097,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,099,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,099,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,101,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,101,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,103,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,103,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,105,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,105,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,107,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,107,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,109,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,109,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,111,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,111,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,113,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,113,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,115,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,115,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,117,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,117,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,119,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,119,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,121,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,121,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,125,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,125,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,127,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,127,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,131,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,131,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,133,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,133,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,135,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,135,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,137,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,137,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,139,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,139,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,141,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,141,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,143,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,143,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,145,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,145,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,147,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,147,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,149,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
4512,51,149,2020-01-20,2023-05-11,2020-04-02,Biological,,DR,0,1,1,1,False
3448,51,153,2020-01-20,2023-05-11,2020-03-13,Biological,,EM,0,0,1,0,False
